t,th1,w1,th2,w2,l1,l2,l3,l4
24.93,0.462279,4.8902,56.5875,-7.79055,17.5899,3.99721,0.300384,-21.6015
24.935,0.486567,4.82434,56.5491,-7.56957,17.7097,3.94051,0.245649,-21.6309
24.94,0.510519,4.75598,56.5118,-7.33649,17.8183,3.87793,0.202526,-21.6563
24.95,0.557383,4.61682,56.4409,-6.85072,17.8986,3.82905,0.168933,-21.6776
24.96,0.602865,4.48052,56.3748,-6.35931,17.9797,3.77735,0.123063,-21.7084
24.97,0.647019,4.35172,56.3136,-5.878,17.9841,3.77165,0.0966006,-21.726
24.98,0.689932,4.23271,56.2572,-5.41495,17.9409,3.79536,0.082387,-21.7335
24.99,0.731708,4.12427,56.2053,-4.97346,17.87,3.83675,0.0761071,-21.7336
25,0.772452,4.02626,56.1576,-4.55398,17.7862,3.88619,0.0751702,-21.7287
25.01,0.812266,3.93811,56.1141,-4.15551,17.7026,3.93401,0.0780062,-21.7203
25.02,0.851245,3.85897,56.0745,-3.77637,17.6316,3.96963,0.0836461,-21.7099
25.03,0.889473,3.78794,56.0385,-3.41466,17.5846,3.9827,0.0914736,-21.6984
25.05,0.963976,3.66655,55.9771,-2.73646,17.5695,3.96603,0.101076,-21.6863
25.07,1.03628,3.56708,55.9287,-2.10871,17.6334,3.84541,0.124468,-21.6623
25.09,1.10676,3.48357,55.8925,-1.52298,17.7761,3.65481,0.151978,-21.6399
25.11,1.1757,3.41098,55.8676,-0.974188,17.9416,3.44892,0.181979,-21.6198
25.13,1.24325,3.34511,55.8533,-0.45983,18.1026,3.25381,0.212779,-21.6017
25.15,1.30952,3.28251,55.8489,0.020937,18.2501,3.07726,0.242595,-21.5853
25.17,1.37455,3.22042,55.8539,0.468028,18.3825,2.92032,0.26961,-21.57
25.19,1.43833,3.15674,55.8674,0.88101,18.5005,2.78232,0.292076,-21.5551
25.21,1.5008,3.08991,55.8889,1.25948,18.6052,2.66246,0.308428,-21.5404
25.23,1.5619,3.0189,55.9176,1.60329,18.6975,2.56009,0.317423,-21.5257
25.25,1.62152,2.94308,55.9528,1.91261,18.7784,2.47472,0.31827,-21.5107
25.27,1.67959,2.86212,55.9939,2.18794,18.8488,2.40577,0.31074,-21.4958
25.29,1.73598,2.776,56.0401,2.43004,18.9092,2.35244,0.295203,-21.4811
25.31,1.79059,2.68486,56.0909,2.63986,18.9603,2.31365,0.272573,-21.467
25.33,1.84334,2.589,56.1455,2.81851,19.0029,2.28808,0.244165,-21.4541
25.35,1.89412,2.48881,56.2034,2.9672,19.0375,2.27426,0.211528,-21.443
25.37,1.94287,2.3848,56.264,3.08722,19.0649,2.27064,0.176269,-21.4342
25.39,1.98949,2.27751,56.3267,3.17995,19.0859,2.27565,0.13993,-21.4282
25.41,2.03395,2.16756,56.391,3.24683,19.1013,2.28775,0.103913,-21.4256
25.45,2.11616,1.94228,56.5224,3.30918,19.1122,2.30544,0.0694408,-21.4268
25.49,2.18929,1.71432,56.6546,3.28716,19.1241,2.3517,0.00906724,-21.4416
25.53,2.25334,1.48892,56.7845,3.19418,19.1295,2.40329,-0.0352517,-21.4734
25.57,2.3085,1.27067,56.9094,3.04343,19.1354,2.45087,-0.0605931,-21.5209
25.61,2.35514,1.06318,57.0273,2.847,19.1463,2.488,-0.0666863,-21.5809
25.65,2.39373,0.868804,57.1367,2.61539,19.1647,2.51156,-0.0551227,-21.6499
25.69,2.42484,0.68871,57.2362,2.35729,19.1907,2.52113,-0.0283986,-21.7247
25.73,2.44902,0.522955,57.325,2.07964,19.2239,2.51792,0.0108403,-21.8029
25.77,2.46685,0.370706,57.4024,1.78796,19.2631,2.50386,0.0601984,-21.8831
25.81,2.47884,0.230453,57.4679,1.48671,19.3072,2.48093,0.117641,-21.9647
25.85,2.48542,0.100213,57.5213,1.17963,19.3556,2.45083,0.18145,-22.0473
25.89,2.48696,-0.0223021,57.5622,0.870059,19.4075,2.41492,0.250119,-22.1309
25.93,2.48371,-0.139543,57.5909,0.561149,19.4627,2.37425,0.322251,-22.2154
25.97,2.47583,-0.254015,57.6072,0.256062,19.5207,2.32972,0.396444,-22.3007
26.01,2.46339,-0.368191,57.6114,-0.0419088,19.5814,2.28235,0.471155,-22.3865
